Name,Category,Price,Quality
DeadRunner,Mundo Abierto,35276,57
EmpireMafia,Cartas,17955,0
MafiaEscape,Narración,68718,14
EscapeDuty,Simulación,1425,53
SpeedDark,Terror,30917,91
DyingARK,Casual,55037,59
CompanyCombat,RPG,54651,48
DeadBeyond,Cooperativo,66580,82
HonorBattle,Mundo Abierto,67593,18
WarriorMeat,Comedia,63183,64
SpeedControl,Acción,58851,57
DragonMeat,Indie,26577,62
CombatHonor,Simulación,42097,39
CombatLeft,Cartas,21664,23
BrutalDead,Cartas,43630,39
EscapeLife,Aventura,19822,37
PlantsTale,Terror,38548,70
GrandSpeed,Multijugador,41609,36
BattleLife,Comedia,49864,22
RotEmpire,Multijugador,48708,22
HonorStrike,Casual,34152,66
LightArma,Rompecabezas,28527,46
TaleKilling,Cartas,44756,74
WarriorDuty,Exploración,30564,67
WarriorMortal,Narración,69755,62
HonorAge,Casual,10309,43
WarFloor,Rompecabezas,23376,25
ControlHonor,Indie,28390,6
HonorHeist,Deportes,21395,90
WarriorWarrior,Estrategia,27242,92
ThunderRow,Cooperativo,65773,22
LifeTheft,Exploración,23044,70
ThunderLegends,Simulación,16568,69
BrutalMedal,Terror,30026,10
ControlSniper,Exploración,3738,50
AgeWar,Simulación,22583,78
DarkBrutal,Multijugador,1491,59
RowGarden,Aventura,64085,21
HonorCounter,Plataformas,21183,57
AgeHonor,Disparos,35811,53
ControlAge,Plataformas,35358,21
PlagueDragon,Estrategia,12962,31
EvilLight,Casual,35695,48
WarriorMortal,Casual,47670,92
KillingHell,Casual,68244,56
StrangeCombat,Cartas,44236,7
CombatPlague,Comedia,14306,54
FloorEvil,Disparos,22469,71
RunnerPlague,Casual,57171,52
SpaceStrange,Casual,61868,99
LegendsLeft,Casual,44448,8
SpeedLeft,Estrategia,13516,97
HonorMedal,RPG,8425,89
ArmaRoyale,Exploración,57741,25
GrandTheft,Multijugador,58097,18
MedalMafia,Mundo Abierto,20576,99
MortalLife,Aventura,12098,11
GardenStrike,Mundo Abierto,15018,50
PlagueCompany,Comedia,13431,74
RoyaleSniper,Estrategia,52801,96
DarkDragon,Narración,11155,25
DutyGrand,Cartas,22668,6
RoyaleEmpire,Deportes,22920,40
CombatMafia,Cartas,44411,63
CounterEscape,Simulación,56914,93
GrandLeft,Terror,40568,20
LightRoyale,Indie,14589,22
KillingAge,Supervivencia,20315,61
WarriorBattle,Casual,21461,75
EmpireBattle,Mundo Abierto,5950,75
CounterRot,Cooperativo,27887,13
CombatStrike,Cartas,10194,62
CombatLife,RPG,54333,55
GalaxyCompany,Multijugador,5503,87
RunnerFloor,Casual,47257,9
MetroLegends,Multijugador,16803,86
AgeAge,Casual,58191,17
CombatWarrior,Disparos,63698,36
WarGarden,Casual,49552,33
LegendsSaints,Estrategia,42023,51
RoyaleCombat,Cooperativo,68796,43
MeatCombat,Cartas,55530,30
DeadEmpire,Rompecabezas,35801,35
EscapeEscape,Mundo Abierto,45319,26
ThunderSpace,Acción,32008,100
KnightsRot,Supervivencia,6554,35
QuestMortal,Plataformas,40151,26
FloorHell,Exploración,20885,24
HonorGarden,RPG,19446,86
GalaxyGalaxy,Exploración,26026,28
WarriorWarrior,Aventura,53266,84
CombatLeft,Deportes,67801,98
SpeedMortal,Cartas,9131,56
GalaxyWarrior,Casual,5822,80
LeftRot,Estrategia,45497,61
SniperCombat,Cooperativo,49582,75
LegendHeist,Estrategia,45855,44
RunnerCombat,Acción,9211,19
StrangeDead,RPG,44078,1
GrandEvil,Mundo Abierto,28997,58
MortalTheft,Cooperativo,16766,81
KillingLight,Multijugador,29385,34
ARKLegend,Deportes,37738,30
EscapeCombat,Mundo Abierto,30010,22
RowLeft,Rompecabezas,38424,80
LeftRoyale,Multijugador,64211,71
GalaxyRoyale,Deportes,21134,24
KnightsMortal,Acción,32480,88
MeatWar,Terror,69536,99
SniperKilling,Deportes,49006,30
CombatStrange,Comedia,18097,85
WarriorHell,Disparos,26719,70
CounterGarden,Casual,64045,56
LightHell,Plataformas,28186,68
EvilMortal,Disparos,7452,36
TheftAge,Plataformas,26675,0
DragonMetro,Aventura,8402,45
SpaceGarden,Rompecabezas,28537,88
AgeArma,RPG,51072,4
CombatFloor,Cooperativo,38093,59
TheftKilling,Multijugador,5285,61
CompanyEmpire,Disparos,45091,25
FloorTheft,Cartas,58158,36
WarriorDying,Casual,55734,74
ControlDark,Disparos,18142,57
WarriorWarrior,Narración,60349,75
MetroEscape,Indie,60293,62
RoyaleHeist,Exploración,43551,87
EmpireLegend,Mundo Abierto,12626,20
KnightsHeist,Disparos,12071,21
LeftRot,Disparos,12791,64
PlantsTheft,Casual,3919,69
StrangeMortal,Disparos,16684,4
LifeTale,Estrategia,45437,47
MeatKnights,Aventura,32491,15
RowThunder,Casual,50229,88
LeftLife,Deportes,62542,68
RunnerStrange,Cooperativo,37244,14
RunnerSaints,Rompecabezas,59172,49
CombatGalaxy,Exploración,21654,25
MafiaHonor,Comedia,43319,48
SaintsLife,Deportes,43999,68
CounterKnights,Cooperativo,50293,80
GalaxySniper,Terror,16895,10
ArmaDying,Deportes,25005,58
WarriorSpeed,Casual,28548,73
GardenCombat,Exploración,38783,96
RunnerSniper,Indie,50006,19
RunnerMeat,Multijugador,66676,10
ControlDark,Mundo Abierto,64084,5
AgeRot,Casual,64511,32
ArmaAge,Aventura,18853,100
LightBeyond,Cartas,30129,43
MedalBrutal,Disparos,6413,25
SaintsLeft,Cooperativo,48037,83
MeatThunder,Deportes,63060,66
EvilEmpire,Casual,51682,71
ArmaSpeed,Comedia,22947,3
CompanyCombat,Supervivencia,8325,72
SaintsAge,Mundo Abierto,10794,38
CompanyDragon,Estrategia,68683,53
DyingGalaxy,Casual,62710,82
BrutalPlants,Terror,34216,98
DragonCombat,Mundo Abierto,58428,56
KnightsBattle,Simulación,42340,22
HellDead,Rompecabezas,9507,34
CombatTale,Mundo Abierto,53548,32
AgeDark,Multijugador,6958,10
QuestKnights,RPG,13881,30
SpeedWar,Indie,44175,48
HeistSniper,Disparos,37238,65
SniperKnights,Supervivencia,39684,12
LifeArma,Terror,22835,94
CounterTheft,Exploración,3899,31
StrikeDuty,Narración,37286,34
AgeTale,Casual,18456,25
HellGarden,Aventura,19704,13
SpaceSpeed,Plataformas,18893,12
EmpireEmpire,Comedia,66430,92
RowQuest,Deportes,35888,15
WarKilling,Acción,67937,63
KnightsLeft,Plataformas,47469,11
EscapeGarden,Exploración,30527,55
BattleEmpire,Aventura,44620,26
HellGarden,Aventura,20556,85
EscapeMetro,Mundo Abierto,7103,19
MetroHeist,Narración,54976,6
AgeMafia,Deportes,47851,13
HellRoyale,Plataformas,24716,27
WarThunder,Casual,15023,89
RoyaleEmpire,Deportes,58446,1
RunnerRow,Casual,48714,96
KillingPlague,Narración,37020,10
MafiaMortal,Plataformas,18595,45
GrandMeat,Estrategia,37663,28
GrandAge,Cooperativo,37077,19
StrikeHonor,Supervivencia,29025,50
EscapeStrange,Exploración,6341,9
RotEmpire,Multijugador,15069,71
DutyGrand,Mundo Abierto,23972,28
MeatMeat,Exploración,38499,29
KillingArma,Simulación,29189,49
PlagueLegends,Mundo Abierto,65858,23
MetroLife,Cooperativo,66370,46
CombatRot,Simulación,31193,27
GardenLegend,Estrategia,42898,86
ControlLeft,Mundo Abierto,10954,32
RunnerMeat,Deportes,3706,36
RotPlants,Narración,26407,45
LightMeat,Mundo Abierto,46166,77
ArmaDark,Terror,62878,7
TheftLife,Multijugador,41538,68
PlantsDead,Estrategia,17163,9
GardenRot,Simulación,63600,35
RotHonor,Plataformas,29629,83
TheftMetro,Simulación,54347,36
RoyaleGarden,Aventura,50624,7
EscapeStrange,Rompecabezas,66850,92
TaleAge,Mundo Abierto,3038,19
DarkBattle,Supervivencia,59489,0
TaleCombat,RPG,36558,71
MeatDead,Multijugador,13501,81
HonorKnights,Terror,19272,58
LightTheft,Multijugador,15746,74
DyingKilling,Multijugador,27899,76
PlagueCombat,Estrategia,4242,94
TaleGarden,Plataformas,23379,14
GardenRoyale,Casual,28968,55
GalaxyLife,Simulación,41787,55
DyingBrutal,Narración,16784,16
PlagueSpace,Plataformas,65445,21
RowLife,Indie,18186,92
HeistEscape,Exploración,40813,68
GalaxyDuty,Exploración,59316,44
DragonLife,Narración,35213,12
CombatControl,Narración,4437,69
PlagueArma,Cooperativo,4763,16
SpaceCompany,Exploración,5640,35
RowTheft,Casual,6820,31
RunnerMafia,Indie,56710,96
SaintsBattle,Plataformas,22824,20
TaleDuty,Deportes,6775,81
MedalGarden,Cooperativo,27804,10
LegendsRow,Disparos,34672,36
DyingSniper,Exploración,17291,28
BrutalWarrior,Estrategia,22813,74
LegendsLife,Cooperativo,17867,4
BeyondStrange,Aventura,43800,85
GardenBeyond,Indie,29923,90
DyingSniper,Indie,54854,97
PlagueGarden,Cartas,26591,54
LeftRow,Rompecabezas,43226,19
CounterLegend,Simulación,27834,31
DeadArma,Casual,65671,93
QuestSpeed,Rompecabezas,36910,10
TheftDuty,Supervivencia,57643,81
MetroHonor,Comedia,45845,44
ArmaStrange,Comedia,56761,20
EmpireHeist,Casual,36246,4
BrutalCounter,Estrategia,10214,62
WarQuest,Acción,41570,20
HeistKnights,Simulación,5305,65
HonorStrike,Aventura,65266,10
HonorGarden,Cooperativo,31378,13
CompanyArma,Estrategia,12937,14
SpaceHell,Rompecabezas,4949,41
TaleBrutal,Disparos,21154,87
ArmaEmpire,RPG,36288,58
DeadWarrior,Multijugador,40741,17
LegendQuest,Terror,36167,18
ArmaLegends,Multijugador,48406,88
SpeedKnights,Disparos,24969,12
ArmaWarrior,Casual,46820,30
MetroDead,Narración,23025,19
RunnerMeat,Multijugador,51501,35
HonorHonor,Terror,47086,36
HeistMafia,Terror,59331,90
BrutalControl,Simulación,44216,8
GrandEscape,RPG,8263,80
ARKCounter,Narración,34384,13
BeyondKilling,Simulación,57386,92
SpeedCombat,Casual,42757,12
MedalDragon,Rompecabezas,36786,2
QuestCombat,Casual,46110,96
LeftARK,Acción,36836,65
TaleEmpire,Indie,26448,17
SpeedStrange,Rompecabezas,42825,59
RotWarrior,Exploración,61845,7
RotHell,Estrategia,25469,34
HonorRoyale,Indie,46947,16
KillingCompany,Casual,47082,55
TheftMeat,Estrategia,47055,69
PlantsHonor,Casual,48213,60
BeyondBeyond,Plataformas,34285,100
ControlMetro,Supervivencia,27777,81
PlagueKilling,Mundo Abierto,64529,24
AgeWar,Indie,3472,79
DeadDark,Exploración,69124,20
GardenCombat,Plataformas,51426,24
KnightsKilling,Acción,10541,17
TaleSniper,Exploración,45133,86
LightSpace,Estrategia,57269,23
DragonLegend,Estrategia,28879,93
RoyaleArma,Plataformas,40471,7
DeadBrutal,Multijugador,4560,85
RowMortal,Indie,67984,20
SniperThunder,Simulación,53145,82
CompanyCompany,Estrategia,34923,86
GalaxyARK,RPG,10223,77
CompanyEmpire,Exploración,46706,11
BrutalEscape,Simulación,15412,3
LegendsCombat,Aventura,69960,33
EmpireStrange,Comedia,43831,84
LifeCombat,Acción,31048,64
SpeedGarden,Estrategia,36937,5
FloorDying,Cartas,13191,27
EvilSaints,Supervivencia,2230,43
MetroStrange,Casual,8423,27
WarriorKilling,Acción,38985,80
DutyBattle,Estrategia,24249,82
SniperThunder,RPG,2517,7
StrikeBeyond,Estrategia,30333,64
StrikeDark,Deportes,35337,17
CombatArma,Acción,42095,13
ARKThunder,Comedia,61292,99
CounterWarrior,Comedia,43188,66
StrangeHonor,Narración,20927,8
CombatSaints,Estrategia,17465,94
WarriorMortal,Exploración,53536,96
StrikeBattle,Casual,43657,26
HeistRow,Casual,42952,100
DarkCompany,Plataformas,49017,31
RunnerTale,Simulación,5423,28
AgeLegends,Cartas,5259,60
WarriorCompany,Exploración,58938,95
CombatKnights,Simulación,63737,94
StrikeSpeed,Disparos,36532,0
BrutalWarrior,Cartas,63944,80
RowStrike,Terror,5158,75
TaleMetro,Indie,49774,36
WarriorRow,Plataformas,22898,95
PlantsStrange,Mundo Abierto,48476,35
MortalCounter,Cooperativo,57244,90
FloorAge,Supervivencia,52274,35
BattleCombat,RPG,69421,41
DarkRoyale,Terror,32984,74
RoyaleHeist,Exploración,31018,27
DyingSaints,Mundo Abierto,53993,60
HonorMetro,Casual,27153,78
GrandSniper,Terror,44043,28
QuestGarden,Terror,29898,73
WarriorLegends,Cooperativo,68997,1
ControlGalaxy,Acción,23941,84
HellFloor,Terror,10894,59
ArmaLight,Multijugador,14219,81
RoyaleHeist,Rompecabezas,41151,74
PlagueStrange,Narración,32266,23
DeadDuty,Estrategia,34587,94
EmpireWarrior,RPG,65628,15
GrandTale,Acción,62395,50
AgeDying,Exploración,13887,19
FloorRow,Rompecabezas,69215,70
ArmaDragon,Narración,65391,32
ControlLight,Simulación,11290,78
SaintsMafia,Multijugador,8726,75
EscapeARK,Mundo Abierto,44943,25
StrikeHonor,Cartas,56662,31
GardenHonor,Aventura,55663,51
SaintsWarrior,Casual,44527,49
EmpireARK,Narración,57470,93
SpeedWarrior,Narración,4938,100
PlantsGarden,Exploración,13086,41
DyingPlague,Mundo Abierto,40567,21
HonorBrutal,Comedia,19252,62
CombatDuty,Exploración,57865,95
BeyondWar,Simulación,52920,55
HellDying,Disparos,44172,4
TheftDying,Casual,49203,95
GardenWarrior,Narración,60098,48
MafiaBrutal,Multijugador,57941,97
BattleHonor,Casual,17395,24
RowLeft,Supervivencia,11857,21
LifeLight,Comedia,67846,61
MafiaRot,Rompecabezas,69452,61
BrutalRunner,Casual,20468,83
CombatStrange,Supervivencia,31576,68
SpaceLeft,Cooperativo,15528,56
BattlePlague,Supervivencia,48743,78
ARKLegends,Indie,43355,3
PlagueDuty,Terror,62611,31
DeadRoyale,Terror,47940,90
HonorLegends,Acción,53465,96
CombatSaints,Rompecabezas,19188,64
MortalCombat,Estrategia,53559,52
SpeedTale,Mundo Abierto,16694,10
StrangeCompany,Acción,41583,13
RunnerSniper,Mundo Abierto,56358,29
DragonLeft,Acción,21946,100
LightLegend,Terror,44873,21
MetroARK,Indie,69778,69
EmpireBeyond,Supervivencia,18174,53
TheftWarrior,Indie,5506,36
SaintsBeyond,Deportes,4516,74
QuestDark,RPG,42679,0
FloorCompany,Narración,67922,38
BeyondCombat,Exploración,26864,73
RowDead,Casual,48981,19
HeistEvil,Cartas,15262,1
PlantsSniper,Aventura,34276,20
GrandRunner,Exploración,54695,64
QuestLegends,Narración,38758,42
WarMedal,Cooperativo,21480,20
HonorFloor,Cartas,56720,93
HellSpeed,Mundo Abierto,16951,33
AgeTheft,Simulación,13608,10
StrangeBrutal,Acción,25999,17
LegendsBeyond,Deportes,4879,35
BrutalDark,Indie,56974,43
WarriorLegends,Casual,51354,7
MafiaDragon,Casual,24869,10
StrikeMedal,Disparos,54654,23
TheftPlague,RPG,41775,52
StrangeSniper,Multijugador,6677,43
CompanyBattle,Narración,25544,64
CombatPlague,Indie,49833,11
RoyaleSpeed,Narración,41653,83
LeftCounter,Deportes,4465,89
PlantsTheft,Terror,7553,84
StrikeMedal,Indie,38091,80
WarAge,Aventura,68199,90
HonorCombat,Supervivencia,35567,22
CombatHeist,Cartas,5926,81
ControlSaints,Estrategia,5235,10
ThunderRoyale,Exploración,51982,81
RotRoyale,Cartas,43226,65
MeatCompany,Estrategia,37666,90
PlagueDying,Rompecabezas,53944,73
TaleWarrior,Deportes,40283,64
DragonSpace,RPG,65496,22
EmpireTheft,Rompecabezas,2007,71
EmpireLight,Rompecabezas,64259,98
PlantsHeist,Disparos,49410,72
GardenRow,Comedia,64636,66
TaleDuty,Narración,69159,89
ArmaArma,Narración,18312,98
DragonDuty,Disparos,69639,5
EmpireThunder,Casual,31444,49
KnightsLife,Simulación,45340,70
StrangeLife,Disparos,25722,93
HellSaints,Plataformas,44628,13
HeistMedal,Exploración,35626,32
GardenPlants,Terror,11078,55
EvilHonor,Narración,64997,3
GrandBeyond,Comedia,48634,14
WarriorStrange,Cartas,55612,38
HonorMortal,Rompecabezas,39801,98
WarriorMafia,Supervivencia,47440,44
FloorControl,Exploración,37176,94
MetroGrand,Casual,35691,35
MetroMedal,Narración,56295,33
RoyaleStrike,Aventura,20423,45
PlagueRunner,Cartas,65399,81
CombatRunner,Exploración,35530,54
HeistRoyale,Acción,43386,54
DeadMedal,Plataformas,18972,8
PlagueKilling,Estrategia,36040,86
EmpireRunner,Disparos,34822,66
SniperLegend,Casual,22541,18
SpaceLegend,Narración,59020,23
WarriorCompany,Narración,61351,68
GalaxyKnights,Indie,29116,13
WarriorSniper,Casual,39740,82
StrangeKnights,Estrategia,32743,23
EmpireDark,Indie,51806,26
AgeHeist,Plataformas,10532,76
LeftARK,Aventura,47855,54
CounterWarrior,Cartas,16998,17
HeistWarrior,Terror,45621,25
LightHonor,Mundo Abierto,41013,0
MeatQuest,Deportes,7180,90
CompanyRot,RPG,67066,95
MeatCompany,Aventura,49933,64
FloorMedal,Acción,27489,86
SpeedEscape,Terror,58491,4
HonorGarden,Aventura,13417,46
LegendsTale,Multijugador,29370,60
SniperDark,Cooperativo,25633,80
AgeLegend,Aventura,14100,72
DutyPlants,Deportes,49537,75
GardenDead,Narración,51883,47
TalePlague,Rompecabezas,67528,10
SpeedArma,Disparos,61939,75
MedalBeyond,Multijugador,38733,53
StrikeMeat,Estrategia,19959,60
BattleDragon,Estrategia,52671,59
CombatDuty,Disparos,45693,56
CompanySpeed,Estrategia,3382,57
AgeControl,Acción,8243,23
GrandPlague,Comedia,23072,21
FloorWar,Aventura,25613,78
LegendRow,Narración,33361,88
CombatEscape,Casual,16412,8
BattleStrange,Exploración,16295,91
RunnerWarrior,Comedia,60615,17
CombatDying,Indie,35624,22
QuestSpeed,Cooperativo,18236,89
ControlTheft,Simulación,3197,22
RunnerPlague,Cooperativo,56989,80
WarWarrior,Indie,63069,0
TaleStrange,Acción,13923,23
MedalMeat,Comedia,6355,49
KillingGrand,Disparos,4905,42
HeistBrutal,Deportes,14612,43
MafiaCompany,Acción,37027,15
BrutalThunder,Comedia,54946,21
LightMafia,Disparos,9381,42
EmpireCombat,Comedia,25467,63
KillingMortal,Deportes,34770,33
DeadDragon,Simulación,52243,50
FloorCompany,Plataformas,38978,70
TaleAge,Acción,15284,30
MafiaLight,Aventura,54433,31
TheftMetro,Disparos,56257,64
TheftWar,Simulación,17933,98
PlagueKnights,Supervivencia,65654,84
SpaceEscape,RPG,55080,18
DyingEvil,Cartas,51420,82
QuestPlants,Rompecabezas,58611,0
KillingHonor,Exploración,45877,16
GardenStrike,Acción,47464,56
SaintsStrike,Simulación,60716,57
PlantsCombat,Indie,61134,24
RunnerBrutal,RPG,52210,82
AgeSpeed,Exploración,45789,26
HeistRow,Plataformas,30916,20
GalaxySniper,Exploración,61832,69
QuestSniper,Narración,9377,9
DeadCombat,Multijugador,50238,78
DeadDark,Estrategia,47121,58
BrutalRot,Deportes,68977,34
LightLegends,Indie,4662,3
SaintsMedal,Rompecabezas,53037,26
LightRoyale,RPG,44771,24
CounterControl,Cooperativo,60108,29
WarriorStrike,Supervivencia,15775,100
WarriorKnights,Multijugador,67940,75
KillingMafia,Casual,19044,8
CounterKilling,Terror,11776,83
KnightsStrike,Mundo Abierto,55233,25
RotRow,Exploración,33920,39
ThunderControl,RPG,20890,10
MedalArma,Terror,23008,5
RowCombat,RPG,49817,0
CompanyEscape,Estrategia,43794,34
AgeBattle,Aventura,56826,5
PlantsWarrior,Rompecabezas,45659,97
ThunderMortal,Plataformas,35344,19
KnightsLeft,Plataformas,37631,30
LightRot,Cartas,12013,0
EscapeCompany,Rompecabezas,55862,35
CompanyBeyond,Cooperativo,27027,73
ThunderEmpire,Aventura,50682,73
DragonSpace,Mundo Abierto,4986,42
MafiaEmpire,Mundo Abierto,59621,75
CounterAge,Acción,59131,63
DyingStrike,Mundo Abierto,1002,53
EscapeHonor,Cooperativo,58047,29
RotMeat,Indie,17509,24
DragonDuty,Cartas,23203,21
SpaceLegends,Deportes,44648,81
BrutalDragon,RPG,17482,43
RotFloor,RPG,2454,87
LifeSpeed,Deportes,17438,10
StrikeFloor,Aventura,20418,66
MafiaCompany,Deportes,27264,77
CounterKnights,Multijugador,59159,9
HeistGrand,Multijugador,44145,53
HellEscape,Multijugador,25398,80
CompanyThunder,Mundo Abierto,5999,69
CompanyLight,Exploración,59813,95
MeatBrutal,Estrategia,9900,39
BeyondMetro,Casual,48143,89
RoyaleSniper,Acción,26294,3
LifeDying,Deportes,64973,67
TaleRunner,Rompecabezas,43870,48
GalaxyGarden,Multijugador,56599,17
DutyLegend,Mundo Abierto,44707,51
ThunderPlague,Acción,2093,77
CounterDying,Cooperativo,9495,85
SpeedMetro,Casual,29990,34
StrikeSniper,Supervivencia,42574,37
LegendTale,Comedia,53711,44
ControlMedal,Casual,34980,13
DeadDead,Plataformas,65431,46
RunnerRunner,Deportes,40497,91
BeyondDuty,Supervivencia,40129,13
DragonGarden,RPG,31298,36
WarriorCombat,Acción,64567,38
MedalTale,Mundo Abierto,1758,41
SniperRunner,Mundo Abierto,8290,0
TaleMetro,Aventura,63776,68
DarkQuest,Comedia,11147,19
HonorHell,Mundo Abierto,5233,21
SpaceCompany,Exploración,59009,13
WarriorKilling,Estrategia,2856,95
DarkLife,Rompecabezas,52561,28
LeftDuty,Cartas,33578,11
DyingCounter,Rompecabezas,32641,90
CombatGalaxy,Mundo Abierto,64612,79
DutyControl,Estrategia,24261,69
GrandLife,Comedia,24570,15
MedalDying,Multijugador,60168,43
MetroMeat,Cooperativo,29378,33
DutyFloor,Cooperativo,35916,49
CombatMetro,Multijugador,69270,60
EscapeQuest,Mundo Abierto,17464,64
LegendMeat,Disparos,56777,7
ARKDying,Aventura,22913,16
MetroWar,Simulación,29552,39
PlantsFloor,Casual,14858,75
MetroMafia,Deportes,19459,26
MetroPlants,Aventura,65805,100
RoyaleKnights,Comedia,8494,47
GardenPlants,Mundo Abierto,59560,26
EscapeWarrior,Cartas,10141,53
TaleThunder,Narración,43296,46
BrutalTheft,Terror,14703,77
BeyondStrike,Exploración,23669,39
RoyaleGalaxy,Multijugador,66931,37
SpaceKnights,Cooperativo,25328,65
EmpireStrange,Indie,42168,30
FloorHonor,Casual,68669,75
EscapeCompany,Deportes,54928,39
LightWarrior,Comedia,5066,8
LegendEmpire,Aventura,65734,22
AgeMortal,Terror,63478,64
DeadPlague,Narración,16649,17
CombatMedal,Supervivencia,17895,97
DarkEmpire,Cartas,57645,78
TaleCombat,Plataformas,1805,11
ControlTale,Deportes,23930,72
LegendHell,Casual,46238,99
CombatBrutal,Aventura,13478,53
HellLegend,Aventura,62667,80
SniperWar,Terror,6263,43
CompanyEmpire,Cartas,29342,45
HonorMetro,Cooperativo,43124,14
MedalFloor,Indie,19134,81
DarkRoyale,Disparos,11281,46
AgeRunner,Estrategia,4738,3
QuestLegend,Casual,29439,3
LeftKnights,Plataformas,29644,90
ControlGrand,Casual,15989,93
GalaxyControl,Aventura,26399,92
BattleMedal,Acción,8001,2
MortalKilling,Narración,9893,27
DeadHonor,Casual,16480,81
LegendEmpire,Cartas,66912,49
CombatGarden,Estrategia,18089,11
StrikePlants,Rompecabezas,50310,89
GardenWar,Estrategia,32397,97
HeistWarrior,Disparos,55799,61
PlagueGarden,Narración,48541,6
RoyaleSniper,Estrategia,10776,68
AgeGalaxy,Deportes,25575,62
ArmaARK,Multijugador,3283,27
AgeKilling,Terror,8798,9
PlagueQuest,Indie,33845,89
CombatAge,Plataformas,19893,69
SpeedGalaxy,Acción,10425,70
QuestDragon,Comedia,15404,85
GardenMedal,Simulación,29698,20
DragonKilling,Acción,28045,0
PlagueGarden,Acción,21767,7
LegendsMafia,Casual,32829,81
CounterStrange,RPG,51020,90
GrandArma,Rompecabezas,19869,7
StrangeBeyond,Rompecabezas,21544,74
MeatMortal,Simulación,61360,47
MeatMortal,Disparos,45537,46
SniperThunder,RPG,62958,24
LegendRot,Cartas,41154,71
SpeedWarrior,Mundo Abierto,26327,74
GardenPlague,Acción,9267,38
RowArma,Estrategia,12426,78
ArmaRot,Simulación,48614,18
GalaxyCombat,Terror,54844,40
BattleHell,Disparos,60033,99
SpaceStrange,RPG,53573,66
